RP BEZ WDT 1
( CD AP 1
IN ( CS 3
BE RB TO 10
NN NP TO 9
NN NN ABX 1
NR , DT 1
<START> IN NRS 3
DOZ HV AT 2
RP AT ABN 1
RB VBG DTX 1
JJ VBG AT 4
OD VBD NP 1
NN JJ TO 43
IN PP$ JJR 23
`` NNS MD* 1
IN PP$ JJS 6
PP$ NN NNS 218
IN PP$ JJT 52
RB VBG DTI 4
EX BEDZ PN 45
PPSS+BEM VBG AP 1
NN$ , JJ 1
WPS , TO 1
PPSS+BEM VBG AT 4
AT CD '' 3
NN NN ABN 7
RB VBG DTS 1
NP PPL JJ 1
PP$ NN NP$ 1
<START> NN , 108
-- PN MD 1
<START> NN . 58
HVD NN TO 12
<START> NN ( 7
QL JJ BEZ 12
DO VB . 3
CS `` PPS+BEZ 1
'' NP BEZ 1
DO VB , 2
NR , CS 13
PPO -- RB 9
WP$ NN PPSS 4
VBG RB AP 1
DOZ VB AT 6
NN CS BEDZ 4
QL JJ BER 5
DT RBR VBZ 1
VBG RB AT 33
CS NR NNS 1
CC NP DOD* 6
NP RB EX 1
QL JJ BEG 4
PPSS NPS MD 1
PPS VB NN 5
NN$ , IN 1
NNS PPSS VB 55
BEN RBR IN 1
QL JJ BEM 1
<START> IN NR$ 1
`` PPS BEDZ 24
DOZ* PPS PPO 1
PPO -- QL 1
VBZ CC WDT 1
) WPS HV 2
PPS VB NP 3
QL JJ BED 3
NNS DOD VB 8
AT JJR PPSS 1
DOZ PPO . 4
CC CD BEDZ 4
AP HVZ RB 2
DOZ PPO , 1
NN JJ RB 14
PP$ NN NPS 1
HVZ , TO 1
RB BEN JJR 1
NP$ NR NN 1
NN VBZ ABN 9
JJ VBG CS 3
NN VBZ ABL 2
NR , CD 4
NR , CC 47
EX BEDZ NP 4
HVZ IN NNS 2
EX BEDZ NN 34
NN NP VB 9
-- PN IN 5
PPO -- TO 1
DT NNS VB 1
JJ VBG CD 1
PPS VBN IN 6
CS JJ '' 7
-- DTI VB 3
JJ VBG CC 16
'' MD HV 4
NR , AT 31
PPS VBN JJ 1
BEDZ TO BE 45
<START> EX+BEZ DT 1
BEDZ CD JJR 1
VBN IN DTI 109
NP RB CS 12
NN JJ QL 2
HVD NN VB 1
* VBG WRB 3
PPS VB PN 1
CC WP$ NN$ 1
NP -- <END> 3
-- PN JJ 2
NN IN VBD 1
WDT VB VBG 3
<START> DT+BEZ VBN 1
NNS CS WDT 1
NNS PPSS RB 14
DO PN . 5
CC WP$ NNS 3
'' MD BE 17
NP$ AP JJ 2
RB IN VBG 180
RB IN VBN 27
PPO -- NP 2
PPO -- NR 1
BEG ABL AT 1
CS ABX DTS 1
CS JJ -- 2
PPS VB IN 27
PPO -- NN 1
VBD IN BEG 6
NP RB CD 8
NR , AP 1
NP RB CC 11
WDT DTI NNS 1
RB IN VBD 1
DT NN WPS 24
VBZ NNS VBN 1
VBG PPO WRB 4
DT NN WPO 2
PN , PPSS 3
VB MD HV 2
VBD IN BER 1
, , NNS 4
NP RB AP 1
VBZ NNS VBG 1
NP RB AT 7
-- DTI NN 7
JJ IN * 5
DT NN WRB 15
) WPS MD 1
JJ IN ( 1
NNS PPSS QL 1
<START> , AT 1
QL NN '' 1
JJ IN . 5
JJ IN , 10
PPS VB JJ 4
NIL PPS MD 1
NN JJ NN 247
DT PN . 4
RB IN VBZ 1
NN JJ NP 26
PN QL IN 1
NN JJ NR 2
AT RBR . 2
DT PN , 4
VBZ RB VBG 1
DT NN WP$ 2
-- DTI QL 1
WPS , RB 5
`` HV BEN 1
VB IN <END> 1
<START> WDT PPSS 37
`` NN NN+BEZ 1
DO JJ NNS 8
CS CS WRB 2
PN QL JJ 25
<START> WPO MD 3
PPO -- PN 1
CC RB PPS+BEZ 4
<START> NN : 40
EX BEDZ JJ 19
IN ABX PP$ 9
, , NPS 1
PPLS CS NNS 2
NPS '' WPS 2
NN JJ MD 5
VBZ RB VBZ 2
* RB -- 1
VBZ RB VBN 3
NR NN PPS 4
NN$ , CC 2
HVZ , RB 3
EX BEDZ IN 5
<START> EX+BEZ PN 4
RB DT+BEZ NN 1
PPS VBZ -- 3
DOZ HV IN 1
`` BEG JJ 1
, CD <END> 8
JJ VBG IN 28
PPO -- JJ 10
VBG RB JJ 12
BEG . . 1
, `` DO* 4
BEDZ AT OD 31
DT NN WDT 25
AT NN DOZ* 2
BEDZ AT NN 801
CC , VBN 5
NN$ , AT 2
'' MD NN 1
JJR , `` 1
<START> , OD 1
`` BEG IN 1
CC , VBG 31
BEDZ AT NP 28
WDT MD RBR 1
BEDZ AT NR 1
TO VB BED 1
WRB AP AP 1
, DOZ . 1
BED PP$ NNS 3
NP RB NN 1
WRB AP AT 1
AP BER * 1
, DOZ * 8
NP RB NR 1
CS EX HVZ 5
, `` DOD 2
PPO -- IN 6
VBG RB IN 269
<START> `` WRB+BEZ 5
<START> <START> WP$ 3
NNS PPSS MD 53
AP DTI VBN 1
<START> , NN 4
<START> , NP 2
<START> `` WRB+BER 1
PPSS+HV HVN DTI 1
BEM TO VB 4
BEDZ NP$ VBN 1
DT BEDZ VBG 3
CS JJ NPS 2
PPS VBN AP 1
NNS DOD NP 1
HVZ JJ NN 27
<START> EX+BEZ NP 1
BEDZ NP$ VBG 1
<START> EX+BEZ NN 1
<START> <START> WQL 43
) WPS RB 1
DT BEDZ VBN 28
AT CD -- 3
TO VB BER 2
NN NP NN 58
RB MD PPS 5
BEDZ AT PN 6
BEDZ RB ABL 1
VBG VBD JJR 1
NP RB MD 13
RB MD PPO 2
PN TO DO 24
TO VB BEZ 12
RP ) . 1
NP PPL CS 1
RP ) , 3
BEZ QL `` 2
<START> <START> WRB 871
NN PPS PPL 2
CS EX HVD 12
<START> <START> WPS 63
BEDZ* RB '' 1
BEDZ AT RB 9
VBG CD BED 1
RB MD PP$ 2
DO PN , 2
VB PP$$ . 3
`` CS VBN 2
<START> <START> WPO 3
VBD IN BEDZ 2
NP PPL CC 2
JJ VBG JJ 6
RP CS `` 2
HVD VBD TO 1
PPO NR , 4
HVD NN NN 1
PPO NR . 12
BEDZ AT QL 47
NP MD* HV 4
NN NP MD 42
HVD NN NP 2
PPL ( NNS 1
`` CS VBG 3
BE PP$ JJS 1
BE PP$ JJT 1
NN , PPL 1
NN BEZ PP$$ 7
EX BEDZ TO 3
NN , PPS 832
VBN IN DTX 7
PPS VBN CS 2
VBN IN DTS 90
CS JJ NNS 271
NNS DOD PN 1
<START> DO DT 1
NP$ NP RB 1
JJ CC HVZ 5
PPS VB AT 22
* CS PP$ 3
RB DT+BEZ RB 1
PPS VB AP 1
DTI PN WPS 2
HVD* . <END> 3
PN QL QL 4
CS JJ NP$ 3
PN TO BE 4
VBG HVG PP$ 1
HVN CD . 1
NN NP NP 634
BEZ NN NNS 3
AP NP PPS 1
NP RB JJ 1
NN NP NR 5
`` NN MD* 1
WPO AP NNS 4
<START> RBR PPSS 5
DOZ HV NN 1
PPS VBN DT 1
AP CC ABN 2
NN , PP$ 279
<START> , IN 1
JJ CC HVD 4
NP MD* BE 3
BEDZ '' . 7
<START> , JJ 1
<START> IN NN$ 2
NRS CC IN 1
VBG WDT PP$ 2
, VBZ WRB 3
VB MD BE 8
PN QL RB 5
NNS PPSS HV 37
CS PP$$ . 5
WDT PPSS+MD DO 1
JJ VBG MD 3
CS PP$$ , 9
CS HVZ NP 1
<START> AT <END> 2
CS PP$$ ( 1
VBN ( NNS 2
NP RB IN 38
NN JJ VB 1
) WPS VB 3
PPS VB CD 1
WP$ NN BEDZ 18
VBG JJT NN 1
VBG WDT PPS 9
AT JJS ABN 1
CS HVZ RB 2
NN NP RB 21
PPSS+BEM VBN '' 1
PPS VB CC 2
HVZ JJ JJ 5
VB+PPO VB PPSS 1
<START> EX+BEZ RB 2
, PPSS+BER ABN 1
`` EX+BEZ ABL 1
, PPSS+BER ABL 1
<START> * PPO 1
VBG RB DT 2
NP RB HV 1
PPO -- HV 1
<START> IN NPS 1
VBG RB DO 1
AP CD PPSS 2
PPO AT VBG 5
NN NP RP 1
PPS VB CS 2
, HVD -- 1
CS DOD NP$ 1
CS JJ NN$ 3
NNS DOD RB 1
`` VBZ , 1
EX BEDZ RB 48
<START> * PP$ 1
BEZ* VBG VBN 1
VBG RB CD 11
EX BEDZ QL 9
* CS PPS 17
PPO AT VBN 6
QL NN -- 1
<START> IN NNS 98
NP VBG BEDZ 1
JJ VBG NN 199
VBG RB CC 36
BEDZ AT VB 1
CS DOD NNS 1
HVD NN RB 4
JJ VBG NR 1
<START> IN NP$ 33
<START> EX+BEZ QL 1
BED CC WDT 3
NN , PN$ 2
<START> WRB MD* 3
* CS PPO 1
AT NP$ `` 3
NP MD* DO 1
CD IN ( 1
VBG RB CS 31
CD NPS VB 1
HVZ , IN 4
NN NP QL 1
PPS VB DT 1
DTS CS DTI 1
PPS HVD* , 1
NN NP CD 64
NN NP CC 80
NP$ NP NP 30
PPS HVD* . 3
HVG TO DO 1
NP$ NP NN 25
PPSS+BEM VBG RP 4
CD CC VBZ 5
NR , TO 2
CD CC VBN 5
RP BEZ VBN 1
CC PPSS+HV BEN 3
WRB AP JJ 4
NNS+MD VB RP 1
VB MD VB 5
NNS IN ABN 116
VBG PPO WDT 2
NNS IN ABL 11
RBR WRB PP$ 1
DT RB WRB 2
NNS HVZ TO 1
DOD NP$ JJ 1
WPS , CC 1
<START> DO IN 1
NN NP BE 2
'' MD VB 10
NR , UH 1
BER DTX JJ 2
RBR WRB PPS 1
NN JJ CS 52
NN VBZ WPS+BEZ 1
WRB AP IN 12
CD NNS RBR 64
BEZ QL JJ 337
WPS , CS 13
BEDZ* AP NN 1
BEZ QL IN 12
VBG UH IN 2
NN NP CS 10
PPSS+BEM VBG RB 5
PPO -- AT 11
EX BEDZ `` 1
NN JJ CC 57
PPO '' PPS 1
NN JJ CD 2
HVD VBD IN 1
, WPS HVD* 2
NPS DO DT 1
NR , VB 3
VBG PP$$ '' 1
NP RB TO 1
NR , RB 22
PPSS+BEM VBG PN 1
PPO -- CD 1
PPO -- CS 16
`` PPSS+BER ABN 3
RB NP$ CD 1
CD NPS IN 6
NNS VBZ ABX 1
NN WDT MD* 4
PPO -- CC 17
NN VBG -- 1
VBD PP$ VB 1
-- PPS+BEZ QL 1
RB HVZ * 1
<START> VBN NNS 46
CD NPS HV 1
NN JJ AT 6
NP VBD DTI 11
PPL BEN VBN 1
, HVG VBN 19
MD PPLS VB 1
PPO -- DT 2
VB AP WDT 1
NP VBD DTS 6
CC HV VBN 10
JJR PP$ NNS 1
RB HVZ . 2
CC AP WRB 1
RB HVZ , 1
PPO -- DO 1
ABN CC QL 1
-- PPS+BEZ RB 3
' BEZ AT 1
PPS VBZ '' 11
OD , BEZ 1
CC HV VBG 1
VB ABL AT 34
VBG WRB NNS 4
NP RB VB 14
'' PPL . 1
WPS+BEZ PP$ NN 1
'' PPL , 1
ABN CC RB 2
NN JJ AP 1
JJ VBG NNS 134
PN+BEZ VBG PN 1
HVD BEN NNS 7
VB PPSS+HV RB 1
AP HVG BEN 1
PPSS+BEM VBG NR 1
NP RB RB 10
WRB AP NN 10
PPSS+BEM VBG NN 1
NP$ NP JJ 2
JJT BEZ RB 3
<START> VB PPSS+HV 1
IN WRB PP$ 5
DOZ NP$ JJ 1
VBG RB -- 6
NP RB RP 1
DOD NP$ NP 1
PPSS HVD RBR 4
JJT BEZ RP 1
'' MD RB 4
) WDT DOD 1
BEM PPSS , 1
PPSS+HV BEN '' 1
BEDZ* AP IN 1
BEM PPSS * 1
PN NN TO 1
NR , QL 3
BEZ QL NN 2
BED* JJ QLP 1
BEDZ TO VB 138
BEZ* JJ QLP 5
PPS WPS DOZ 1
BEDZ AT JJ 466
AT NNS$ NNS 22
JJ DOZ * 1
) VBG CS 2
IN WRB PPS 19
`` VBD PP$$ 1
WRB AP PN 1
DTS NNS RBR 1
NP , PPSS+BEM 3
CD NPS MD 1
NP , PPSS+BER 4
PN+BEZ VBG RB 1
NR , NR 10
DTS TO BE 1
NR , NP 31
BED PP$ NPS 1
CC '' , 2
NR , NN 6
NN NP HV 2
BEDZ VBD IN 2
IN DTS VBN 31
CC WPO PPS 2
HV VBN VBN 6
IN DTS VBG 14
PPS VBZ PPS+MD 2
BEZ JJ WDT 1
VBG ABX PPO 1
IN DTS VBD 2
NP RB QL 1
NNS AT RBT 1
NN WDT PPSS 36
NN NP JJ 8
) VBG AT 1
HVD BEN NP$ 3
DTS NNS PPSS 7
NN NP IN 121
DOD* VB PPSS+HVD 1
ABN CC VB 1
CD BER VBN 6
IN PN BEG 1
RB ABN PPS+HVZ 1
IN DTS VBZ 1
DT BEZ* WDT 1
DTS WPS HV* 1
HV VBN VBG 10
HVZ VB VBN 1
AP NN VBZ 28
WPS BED VBG 10
NR CS DTS 1
JJR CS PPSS 20
NN JJ JJ 21
NP$ NN DTI 1
DTS WPS HVD 5
NN VBG '' 6
CD WPS VB 1
NP , PPSS 97
WPS BED VBN 27
AP NN VBN 32
AP NN VBG 25
AP NN VBD 36
PN+BEZ VBG TO 1
BEDZ PN PPSS 1
BEZ QL QL 35
BEDZ TO HV 4
AT NP$ JJ 9
PPSS NPS VB 1
NN$ , QL 1
DT PPS BEDZ 4
CS JJ AT 3
RB NR+MD BE 1
CC ABN BED 2
<START> NP$ BEZ 1
VBD CD BEDZ 1
CC MD DTI 1
VBN AP CS 5
BEZ QL RB 55
CD NNS PPSS+HVD 2
NR , MD 1
<START> DO PN 1
RB NP$ NN 13
PPSS+BEM VBG IN 11
VBN BED * 1
CC NN BED 30
BEDZ AT AP 53
JJR CC VBD 1
NR , JJ 6
DT JJ , 28
DT JJ . 6
IN NNS PPS+HVZ 1
JJR CC VBG 1
CC NN BER 76
PP$$ , RB 1
CC AT NN+BEZ 2
PPS VBN RP 1
NNS VBD JJR 4
BEZ JJ WRB 10
RBR QL JJ 1
VBN IN BEDZ 1
VBD HVG HVN 1
HV RP CD 1
JJR CC VBN 2
`` NN+HVZ BEN 1
CC NN BEZ 72
NNS VBN ( 2
NNS VBN ) 2
BEDZ * PP$ 2
RP WPS PPSS 1
JJR CC VBZ 1
AP JJS JJ 1
BEZ JJ WPS 1
PPS VBN RB 1
HV RP AT 1
NNS VBN . 41
NN JJ IN 274
NNS VBN , 44
NNS VBN : 2
WDT PPSS+MD VB 2
RB DOD . 5
MD DO RBR 1
RB DOD , 2
RB DOD * 9
NP$ NP CD 1
JJT NP BEZ 1
NP$ NP CC 3
RBR QL IN 1
WDT VBD `` 1
BEDZ VBD CS 1
CC AP WPO 1
NR , HV 2
* RB '' 9
NP PPL -- 1
CD WPS RB 2
VB , PP$ 12
NN VBZ ABX 4
AP NNS RBR 25
VB MD RB 5
CC AP WPS 1
CD NPS CC 5
<START> DO VB 7
CD NPS CD 1
VBD PPSS WRB 1
CC AT JJT 19
AT NP$ NN 50
CC AT JJS 7
BER NR . 1
CC AT JJR 30
PPS VBN TO 1
AT NP$ NP 2
NP$ NN DOZ 1
NR BEDZ VBN 1
WDT BEM PPSS 2
NR BEDZ VBG 2
-- PPS+BEZ NN 1
BEDZ AT CD 8
BEDZ * PPO 1
BE ABN IN 2
-- PPS+BEZ PN 1
RB PPSS+BEM VBG 1
, WRB BEDZ 3
CD NPS AT 3
QLP WRB VBN 1
NN$ , NP 2
( VBN `` 1
NN$ , NN 1
CC . <END> 3
NR , IN 28
RB NP$ JJ 7
) VB DTI 1
HVD HVN NNS 2
RB PPSS+BEM VBN 2
CS PPS+HVD BEN 4
AT NP$ OD 1
BEDZ * PPL 2
VBG PN '' 2
PP$$ , VB 1
CC PPL '' 1
DO* VB ABN 1
PN BEDZ VBG 11
WPS , IN 35
VBZ . . 26
: NP NP$ 3
HVD NP NP$ 1
PN BEDZ VBN 10
CS JJ CS 13
VBN AP CC 1
<START> <START> WDT 353
VBN AP CD 3
DTS NNS PPLS 1
NN JJ DT 2
VB , PPS 41
NR , EX 3
DTS QL VBN 1
WPS , JJ 1
CS JJ CC 48
VBN AP AT 1
NN ) ABX 1
AP JJS NN 1
VB NNS$ NNS 6
CS HVZ AT 1
VBD PP$ `` 5
<START> EX+BEZ AT 18
NN NP AT 15
VB UH CS 1
<START> EX+BEZ AP 2
AT NP$ QL 1
HVD NP NNS 1
BEG HVN IN 1
NNS IN ABX 48
VBN AP NR 2
( PPS , 1
NP TO DO 2
VBN AP NP 2
AT NR BED 3
DOD * VB 377
PN CC PPSS 1
VBN AP NN 31
JJ NP NNS$ 2
, PPSS+HVD RBR 3
* RB RB 20
NN$ NNS : 1
PPL CS PPSS 4
JJT BEZ IN 1
NN BEDZ VBG 165
-- * CS 3
* RB RP 1
VBD CD NNS 111
NN$ NNS . 44
PPSS+MD HV AT 9
NN$ NNS , 40
( NP JJ 3
NN BEDZ VBN 951
NPS HV VBG 1
NN$ NNS ( 2
NPS HV VBN 17
BE ABN CS 1
PPSS+BEM VBN CS 1
RB NP DOD* 1
PPSS+MD HV CD 2
BED DT VBN 2
BEZ NP BEZ 1
PP$ JJ NPS 1
( NP IN 2
: BEG AT 1
MD AT NPS 2
NNS HVZ EX 1
CS HV NNS 1
AT NR BEZ 14
* RB QL 11
WDT VB WDT 1
DOD AP NNS 1
WDT QL VB 1
EX BEDZ -- 2
CD WPS NP 1
QL JJ ABN 1
WPS NP HVD 1
IN PPO , 729
IN PPO . 1054
QL NN AT 1
WDT PPSS , 1
JJ NP BEDZ* 1
AP VBD VBG 1
PP$$ , IN 1
PP$ `` OD 1
JJ OD IN 4
QL JJ ABX 2
WDT PPSS * 1
IN PPO : 18
PP$ `` NN 31
OD . . 4
NP RB '' 4
PP$ `` NP 2
BEZ BEG VBN 56
BEDZ* PP$ NN 2
IN DTI . 2
DT NR DTS 1
RP VBN NNS 2
PP$ JJ NN$ 9
* RB TO 19
NP TO BE 11
PP$ `` NR 1
IN DTI ( 1
NNS VB : 3
PP$ JJ NP$ 1
BEZ* PPS VBG 1
NN NN BEZ 456
NNS VB * 3
NN NN BER 60
NNS VB ( 1
PP$ VBG BEDZ 2
RP PPSS BED 2
NNS VB . 69
NNS VB , 61
PP$ JJ NNS 761
-- JJ NN+BEZ 1
NNS HVZ CS 1
NN NN BEG 6
IN PPO ' 1
HVN IN AP 1
IN PPO * 4
NN NN BED 34
PPS VBZ TO 93
HVN IN AT 4
IN PPO ( 7
IN PPO ) 11
<START> VBZ `` 1
`` CS NNS 2
DT NN : 19
RBR CD NNS 1
AT AP DT 1
QL NN CS 1
VBN AP JJ 14
IN PPO <END> 1
NP `` WPS+MD 1
NP TO HV 4
ABL AT VBN 5
PPO `` AT 6
JJ JJT IN 1
( NP NN 14
AT AP DO 1
CD WPS MD 6
NN JJ -- 3
* RB NP 3
ABL AT VBG 2
* RB NR 2
( NP NP 83
) VBG RB 1
* RB NN 9
<START> DO* PPSS 2
VBD PP$ IN 1
NNS HVZ IN 1
PPSS HVD PPO 3
NP VBZ DTS 2
WDT QL QL 2
PP$$ , NP 1
PPL NN IN 1
AT NN DOD* 6
AT AP CS 47
PPO NN$ NN 1
DT NN . 635
WDT QL RB 8
NP VBZ DTI 2
DT NN , 655
BER , BER 1
DT NN * 3
DT NN ) 8
DT NN ( 20
* RB MD 6
DT NN ' 3
NP PPL '' 1
AT AP CC 17
CC EX HVD* 1
AT AP CD 153
) VBG TO 2
NP$ NN '' 25
JJ IN+AT-T OD 1
DO BEZ AT 1
) RB , 2
<START> DT+BEZ WDT 7
WRB PPS+HVD VBN 3
WDT+BEZ DT IN 1
AP CC TO 1
VBD PP$ JJ 166
BEZ BEG RB 2
VBD IN ABX 3
VBD RP ABL 1
-- * AT 4
PP$$ , MD 1
DT JJ WRB 2
NNS , PPSS+MD 7
VBD RP ABN 3
, AT VBG 103
VBD CD NPS 1
PP$ `` JJ 29
, AT VBN 101
BEZ BEG QL 1
AT . <END> 2
AT+NP '' CC 1
AT AP BE 1
VBD RP ABX 1
-- * AP 2
DT RB WDT 1
PPO BEDZ PP$ 1
VBN AP IN 29
DTI IN WPO 2
DT BEDZ WRB 11
AT AP AT 17
<START> PPSS * 1
BE ABN AT 1
WPO NP PPL 2
JJ NP+MD VB 1
<START> PPSS , 19
AT AP AP 62
JJT BEZ AT 1
VBD IN ABL 1
BEZ RBT VBN 7
DOD* , PPS 1
VBD IN ABN 16
PPSS HV+TO DO 1
NR , `` 5
DTS NNS PPS 8
AP CC VB 2
PPSS HVD PP$ 8
PPSS+MD ABN BE 2
PPSS+BEM VBN AT 2
DTS NNS PPL 1
NN BED PPS 1
PPLS CC PP$ 3
VBG PN RP 1
AP . <END> 216
NP RB -- 2
BEDZ RB BEG 3
RP PPS BEDZ 2
RP CS AP 1
, ) VBD 1
PPS VB '' 5
NP WDT HVZ 1
<START> VBZ TO 1
PPS VBZ NP 11
PP$$ , CC 10
PPS VBZ NR 2
VBG PN RB 5
) VBG NN 3
PP$ `` UH 2
DT AT AP 1
DT BEDZ WDT 3
PP$$ , AT 3
BEDZ ABX JJ 5
JJ OD NN 35
VBD CS : 1
JJ NNS PP$ 7
VBG RB '' 20
PPS+BEZ ABL AT 4
HV QL RB 6
PPS VBZ NN 58
PP$ ABN NN 1
VBD CS . 1
BEN VBG , 9
PP$ NR PPSS 1
VBD CS , 15
VBZ , DTS 3
, ' RB 2
`` PPSS+HV HVN 3
VBD CS * 1
WPS HVZ BEN 30
BEN VBG . 17
NN NP -- 4
DOD IN DT 1
( NP RB 3
VBZ , DTI 1
AP , BEZ 3
BEZ QL AT 1
VBD BEG AT 1
TO VB ABL 16
PPS VBZ MD 4
TO VB ABN 66
QL NN JJ 1
BEZ QL AP 18
) PPS RB 1
TO PP$ JJ 1
<START> NP+BEZ RB 1
VBD PP$ OD 15
VBN AP TO 6
VBD PP$ NN 681
RP ( * 1
VBD PP$ NP 10
<START> NP+BEZ QL 1
-- * NN 1
AP CC PN 2
NNS HVZ JJ 1
QL NN IN 1
-- * NP 2
VBD PP$ NR 3
VBG CD ABN 1
CD VBN BEZ 1
JJ PPSS DOD* 2
DOZ NP$ NN 1
QL VBN PPL 1
VBG PN QL 1
AP CC RB 5
DT AT CD 1
RB NN$ VBG 1
PPS RB HVZ* 1
) . . 49
NNS , PPSS+HV 1
PPSS HV * 16
AP CC QL 2
`` NNS NNS 1
JJ NNS PPS 39
PPSS HV , 9
PP$ `` VB 1
PPSS HV . 4
PP$ NN MD* 4
NP PP$ NNS 2
TO VB ABX 14
'' : `` 5
-- EX MD 1
QL VBN PPS 1
CS PPS MD* 26
HV BEN PN$ 2
) VBG IN 3
VB PPSS+HVD VBN 1
WRB PPS MD* 6
AP CC NP 1
BEDZ TO `` 1
VBD PP$ QL 5
BEZ IN DTI 8
-- PP$ NN$ 1
NNS HVZ QL 3
: DOD PPSS 1
WRB NP MD* 2
QLP '' . 4
BEZ QL CS 2
BEZ IN DTS 4
* RB VB 78
AP RP RB 1
BER* VBG PPO 2
'' AT VBN 1
NP$ NN -- 15
IN HVG BEN 4
AP CC NN 3
VBG PN VB 2
DOD * RB 22
WPS EX MD 1
) VBG JJ 1
PP$ ABN IN 1
RP CS DT 5
MD PPLS RB 1
NNS HVZ RB 9
PPS VBZ RP 20
JJ AT RB 1
IN MD DO 1
-- CS DTI 1
VBD PP$ RB 5
NR$ NNS BER 2
NNS NP$ JJ 1
WDT+BEZ DT NN 1
-- CS DTS 1
, PPS , 4
PPS VBZ RB 60
NP+BEZ AT CD 1
, ' VB 3
, PPS ( 1
VBG VB NNS 2
BEZ QL CC 1
JJ AT QL 2
TO PP$ NN 2
IN PPSS HV 4
HV BEN PP$ 2
RP CS CS 9
JJT RP IN 1
PPS VBZ QL 27
QL NN NN 3
NP BEG VBN 1
EX `` BER 1
BEDZ* PP$ JJ 1
<START> VBZ VB 1
-- VB `` 1
DOD IN AT 10
NNS HVZ NN 1
ABX HVD VBN 1
DOD IN AP 1
JJ -- <END> 2
RP CS CD 1
VBG DTS PPS 1
VBD PP$ RP 1
) PPS MD 2
DOD IN CD 4
PPS VBZ PN 7
VBN AP QL 1
IN MD BE 1
CC NNS PPSS+HV 1
CD WPS AP 1
PP$$ , CS 3
JJ AT OD 2
JJT NNS PPS 1
ABN BEDZ VBN 2
JJ JJT TO 2
-- * IN 2
NNS NN$ , 1
AP CC MD 1
PP$ `` RB 2
RP CS AT 43
`` PN+HVZ VBN 1
PPSS+BEM VBN IN 5
-- VB IN 5
IN VBD AT 1
CC NNS : 6
VB RB VBN 18
CC NNS . 342
PPSS+HV BEN DT 1
HVG ABN AT 1
NN OD JJ 2
PPSS VB BEZ 19
VBG -- WDT 1
NNS NP$ NN 1
<START> DTS BED 22
VB RB VBZ 2
, PP$ NNS 143
`` PPSS+HVD RBR 4
BER NP VBG 1
VB AP VBG 2
`` PPSS+HVD RBT 1
JJ VBG RP 5
PPSS+BEM VBN TO 4
PPO RBT , 1
-- NP HVD 7
PPO RBT . 1
AP AP NNS 98
JJ AT NP 2
* RB AT 72
DOZ HV PN 1
JJ AT NN 159
AP CC JJ 7
-- VB JJ 1
CS PPSS+HV VBN 5
VB AP VBN 1
VBG PN IN 15
RP CS IN 5
CC NNS ( 8
CC PN VBG 1
PP$ NR RB 2
VBG PN JJ 5
DOZ VB NN 1
CC NNS , 287
* RB BE 11
CC NNS * 2
CC NNS ) 9
JJ JJR CS 1
<START> DTS BER 43
PPS+HVD VBN TO 3
PPSS+MD HV RB 1
WPS+MD BE RB 1
CC PN VBD 15
HVD NN DT 1
VB RB VBG 8
PPS VBZ CD 9
VBG PPO VBN 5
CC PN VBZ 12
RB RB DOD 8
DT NNS CC 1
RP CS EX 3
CD CC WDT 1
DT NNS CD 1
VBG PPO VBG 4
HVZ RP CD 1
HVD * VBN 66
PPS VBZ CS 100
NNS DOD DT 1
VBG PPO VBD 2
CC QL JJR 5
JJ , PPSS+MD 3
JJ VBG PN 1
WRB VBG PP$ 2
* RB CD 5
* RB CC 5
AT AP -- 5
NN EX VBZ 3
NP VB NNS 2
HVD NN CS 2
AP CC IN 2
PP$ NPS HVD 1
DTI IN WDT 6
WRB VBG PPS 1
PPSS VB BED 1
JJ VBG RB 3
* RB CS 27
NNS BEZ DT 8
VBN MD* HV 1
HVD NN CC 4
PPS VBZ DT 8
<START> VBZ JJ 3
PPSS+MD HV TO 18
PPS+HVD VBN RB 6
PPSS VB BER 4
PN WDT PPSS 1
NN CD BEDZ 7
PPSS VB BEG 2
DTI NN PPS+HVD 1
NP OD PPS 1
PPS+HVD VBN RP 4
IN PP$ HVG 6
NN EX VBD 1
TO DO DTI 8
HVD NN JJ 1
NN OD NN 5
BED NP AP 1
PPS VBZ IN 213
BEM JJ . 3
BEM JJ , 4
CD NPS -- 2
HVZ JJ CC 1
-- VB DT 2
PPS VBZ JJ 67
RB RB DTS 2
PPS+HVD VBN QL 2
TO DO DTS 1
PPS BEDZ* BEG 1
NNS$ JJ NN 10
VBN IN PP$$ 1
RBT VB PP$ 1
JJR AT JJR 1
PPSS+MD HV NN 5
DO BEZ TO 8
NP+BEZ AT JJ 1
HVD NN IN 21
, PPSS DO* 32
HV VBN WDT 4
PPSS+HV BEN IN 4
HV JJ NNS 49
JJ AT JJ 25
PPS+HVD VBN PN 1
PPSS+HV BEN JJ 3
NNS DOD JJ 1
BED NP CC 1
VBG PN NN 1
PPO -- `` 1
QL CS BEG 1
DOZ VB JJ 4
CD BER , 1
NNS DOD HV 1
NN NP '' 24
HVN IN NP 2
-- WDT PPS 2
`` BER * 1
RP CS JJ 7
JJ JJR JJ 1
PPO RP+IN RN 2
CD BER * 1
* DO PP$ 1
HVN IN NN 3
, PP$ NN$ 8
PPS+HVD VBN NN 2
NNS PPS BEDZ* 1
* PPS BEDZ 1
PPS+HVD VBN NP 2
NP TO VB 220
`` VBZ PPSS 1
